"subscription_id","customer_id","plan_name","monthly_fee","status","start_date","discount_percent"
9543,sLORNs,Residential,120,Cancelled,"2023-01-01",20
9544,a1iipk,Business,250,Active,"2023-01-01",0
9545,V2ME98,Residential,120,Active,"2023-01-01",5
9546,sJw77d,Residential,120,Active,"2023-01-01",10
9547,WxKTVR,Residential,120,Active,"2023-01-01",20
9548,Fh8Etk,Roam,80,Active,"2023-01-01",0
9549,Gg5lfA,Residential,120,Active,"2023-01-01",5
9550,GJUlnC,Residential,120,Active,"2023-01-01",10
9551,iKgo0G,Residential,120,Active,"2023-01-01",20
9552,CKL2jZ,Residential,120,Active,"2023-01-01",0
9553,"6iU9Zj",Mini,50,Active,"2023-01-01",5
9554,YN81em,Business,250,Paused,"2023-01-01",10
9555,yNE6qU,Residential,120,Active,"2023-01-01",20
9556,"0YZhVp",Residential,120,Active,"2023-01-01",0
9557,DaNTIM,Residential,120,Active,"2023-01-01",5
9558,"71N3AE",Residential,120,Active,"2023-01-01",10
9559,bHeBiN,Residential,120,Cancelled,"2023-01-01",20
9560,jN5PqR,Residential,120,Cancelled,"2023-01-01",0
9561,GE5GmX,Mini,50,Active,"2023-01-01",5
9562,Pd3p0x,Residential,120,Cancelled,"2023-01-01",10
9563,FCyoWq,Roam,80,Active,"2023-01-01",20
9564,yVUTKm,Residential,120,Active,"2023-01-01",0
9565,nGjw7C,Mini,50,Active,"2023-01-01",5
9566,PN7NEZ,Roam,80,Paused,"2023-01-01",10
9567,"8ubhe6",Roam,80,Active,"2023-01-01",20
9568,jxF3IK,Residential,120,Active,"2023-01-01",0
9569,"1f0kWr",Mini,50,Active,"2023-01-01",5
9570,bB3jMF,Residential,120,Active,"2023-01-01",10
9571,UDOid5,Roam,80,Active,"2023-01-01",20
9572,"5kNK5a",Roam,80,Paused,"2023-01-01",0
9573,zoCXB1,Residential,120,Active,"2023-01-01",5
9574,oBECC2,Business,250,Active,"2023-01-01",10
9575,aL9V5D,Residential,120,Active,"2023-01-01",20
9576,"7wKN1y",Business,250,Active,"2023-01-01",0
9577,e7xZKz,Residential,120,Active,"2023-01-01",5
9578,Rxb7xR,Residential,120,Active,"2023-01-01",10
9579,k0lrG4,Residential,120,Active,"2023-01-01",20
9580,U4tcKM,Residential,120,Paused,"2023-01-01",0
9581,WAvc3N,Residential,120,Active,"2023-01-01",5
9582,dgG6Vg,Roam,80,Cancelled,"2023-01-01",10
9583,Ly4pIl,Residential,120,Active,"2023-01-01",20
9584,dXMrpQ,Roam,80,Active,"2023-01-01",0
9585,"4aCVgE",Mini,50,Active,"2023-01-01",5
9586,VBMhim,Roam,80,Active,"2023-01-01",10
9587,wmLreP,Residential,120,Active,"2023-01-01",20
9588,Bh6QrE,Roam,80,Active,"2023-01-01",0
9589,epZITG,Business,250,Active,"2023-01-01",5
9590,ubgVcN,Roam,80,Active,"2023-01-01",10
9591,vKNAp0,Roam,80,Paused,"2023-01-01",20
9592,"1XYu8U",Mini,50,Active,"2023-01-01",0
9593,xIYVhn,Residential,120,Active,"2023-01-01",5
9594,AbfEsI,Residential,120,Active,"2023-01-01",10
9595,PNYuxd,Residential,120,Active,"2023-01-01",20
9596,PFRHuK,Residential,120,Active,"2023-01-01",0
9597,gYeLTu,Business,250,Active,"2023-01-01",5
9598,"8EKqMn",Business,250,Paused,"2023-01-01",10
9599,Wp1A5L,Residential,120,Cancelled,"2023-01-01",20
9600,aEUMmT,Residential,120,Paused,"2023-01-01",0
9601,V2F50y,Residential,120,Active,"2023-01-01",5
9602,XTCWY1,Residential,120,Active,"2023-01-01",10
9603,XLQN4K,Residential,120,Active,"2023-01-01",20
9604,"4sYZKj",Business,250,Active,"2023-01-01",0
9605,W1oT5n,Residential,120,Active,"2023-01-01",5
9606,zIojqo,Business,250,Active,"2023-01-01",10
9607,UOhEAX,Roam,80,Active,"2023-01-01",20
9608,YILV2d,Residential,120,Active,"2023-01-01",0
9609,xzYjhJ,Mini,50,Active,"2023-01-01",5
9610,GpC65S,Residential,120,Active,"2023-01-01",10
9611,fiyKg5,Business,250,Active,"2023-01-01",20
9612,HAk5IK,Roam,80,Active,"2023-01-01",0
9613,TsmiGJ,Residential,120,Active,"2023-01-01",5
9614,dFi2sG,Mini,50,Active,"2023-01-01",10
9615,iDVSD6,Roam,80,Active,"2023-01-01",20
9616,p9HI94,Residential,120,Active,"2023-01-01",0
9617,NaLobH,Mini,50,Paused,"2023-01-01",5
9618,YbNzCF,Roam,80,Active,"2023-01-01",10
9619,wHE4Fy,Mini,50,Active,"2023-01-01",20
9620,uNzero,Residential,120,Active,"2023-01-01",0
9621,FitQk4,Residential,120,Active,"2023-01-01",5
9622,dDkwsF,Mini,50,Active,"2023-01-01",10
9623,"6IV1TT",Mini,50,Paused,"2023-01-01",20
9624,t8kdVO,Residential,120,Cancelled,"2023-01-01",0
9625,wk3I5d,Residential,120,Active,"2023-01-01",5
9626,V2nrAB,Residential,120,Active,"2023-01-01",10
9627,"8xQAI6",Roam,80,Active,"2023-01-01",20
9628,jDGbHB,Business,250,Active,"2023-01-01",0
9629,egVM4E,Residential,120,Cancelled,"2023-01-01",5
9630,XBRI8f,Residential,120,Active,"2023-01-01",10
9631,Zs5dzl,Residential,120,Active,"2023-01-01",20
9632,hFqxdE,Residential,120,Active,"2023-01-01",0
9633,AWsnoU,Residential,120,Active,"2023-01-01",5
9634,WNdkpi,Business,250,Active,"2023-01-01",10
9635,DookJA,Residential,120,Cancelled,"2023-01-01",20
9636,DI2eBY,Residential,120,Active,"2023-01-01",0
9637,DkZafH,Mini,50,Paused,"2023-01-01",5
9638,"9X3gFo",Residential,120,Active,"2023-01-01",10
9639,J0ZBJw,Business,250,Cancelled,"2023-01-01",20
9640,jG6oU8,Roam,80,Active,"2023-01-01",0
9641,hbiFBa,Mini,50,Active,"2023-01-01",5
9642,rGYSa5,Residential,120,Active,"2023-01-01",10
9643,U0RGiP,Mini,50,Cancelled,"2023-01-01",20
9644,yIYmBj,Residential,120,Active,"2023-01-01",0
9645,"7bA4xt",Residential,120,Active,"2023-01-01",5
9646,vruvfm,Residential,120,Paused,"2023-01-01",10
9647,QkSeIq,Residential,120,Active,"2023-01-01",20
9648,fPjm1W,Roam,80,Active,"2023-01-01",0
9649,kgPgUV,Residential,120,Active,"2023-01-01",5
9650,"8pnCRt",Residential,120,Active,"2023-01-01",10
9651,BeUzPo,Residential,120,Active,"2023-01-01",20
9652,"0Aw9a6",Mini,50,Active,"2023-01-01",0
9653,fOdRHU,Residential,120,Active,"2023-01-01",5
9654,ai5R0F,Roam,80,Active,"2023-01-01",10
9655,MKiY4R,Mini,50,Active,"2023-01-01",20
9656,BNnTvN,Residential,120,Paused,"2023-01-01",0
9657,Hh8WFD,Roam,80,Active,"2023-01-01",5
9658,rRQIMO,Mini,50,Active,"2023-01-01",10
9659,T2Sq6I,Residential,120,Active,"2023-01-01",20
9660,KRs2JC,Residential,120,Active,"2023-01-01",0
9661,pabaPq,Residential,120,Active,"2023-01-01",5
9662,uNLlBe,Residential,120,Cancelled,"2023-01-01",10
9663,"8LCohH",Residential,120,Active,"2023-01-01",20
9664,tzQhPC,Residential,120,Active,"2023-01-01",0
9665,eQWeWU,Residential,120,Active,"2023-01-01",5
9666,DcPaRK,Residential,120,Active,"2023-01-01",10
9667,GvLAC8,Residential,120,Cancelled,"2023-01-01",20
9668,"6txXYP",Residential,120,Active,"2023-01-01",0
9669,EwHAYe,Roam,80,Active,"2023-01-01",5
9670,ZYAWw5,Mini,50,Active,"2023-01-01",10
9671,cIXqT7,Residential,120,Paused,"2023-01-01",20
9672,C8dGZb,Mini,50,Active,"2023-01-01",0
9673,TbsxT1,Business,250,Active,"2023-01-01",5
9674,SrUyIt,Roam,80,Active,"2023-01-01",10
9675,jlks7X,Mini,50,Active,"2023-01-01",20
9676,cUamoV,Business,250,Active,"2023-01-01",0
9677,wAuOeT,Residential,120,Active,"2023-01-01",5
9678,ut9ERD,Residential,120,Active,"2023-01-01",10
9679,"5aSrut",Roam,80,Active,"2023-01-01",20
9680,bGpsSz,Roam,80,Active,"2023-01-01",0
9681,dvTMYe,Residential,120,Active,"2023-01-01",5
9682,yjKQl6,Residential,120,Active,"2023-01-01",10
9683,s3D8WR,Roam,80,Active,"2023-01-01",20
9684,azov02,Residential,120,Paused,"2023-01-01",0
9685,hN6IK6,Residential,120,Active,"2023-01-01",5
9686,"9DtBrU",Residential,120,Active,"2023-01-01",10
9687,dp3DGE,Mini,50,Active,"2023-01-01",20
9688,QnyxcA,Mini,50,Paused,"2023-01-01",0
9689,E4yV7c,Residential,120,Active,"2023-01-01",5
9690,gkCplT,Residential,120,Active,"2023-01-01",10
9691,"57Zxe7",Residential,120,Active,"2023-01-01",20
9692,ieaSEB,Residential,120,Active,"2023-01-01",0
9693,Vnxnso,Mini,50,Active,"2023-01-01",5
9694,WvAwFv,Roam,80,Active,"2023-01-01",10
9695,vW74RK,Residential,120,Paused,"2023-01-01",20
9696,"6pWOyl",Mini,50,Cancelled,"2023-01-01",0
9697,"4fJHS6",Residential,120,Active,"2023-01-01",5
9698,pV19pY,Roam,80,Active,"2023-01-01",10
9699,a4dcdY,Roam,80,Active,"2023-01-01",20
9700,"2QJZGG",Mini,50,Active,"2023-01-01",0
9701,WCqf1t,Business,250,Active,"2023-01-01",5
9702,hBhVWC,Residential,120,Active,"2023-01-01",10
9703,u3c24c,Residential,120,Active,"2023-01-01",20
9704,yh1nyv,Residential,120,Active,"2023-01-01",0
9705,zcigia,Residential,120,Active,"2023-01-01",5
9706,"0vmPFl",Residential,120,Paused,"2023-01-01",10
9707,EnP0st,Residential,120,Active,"2023-01-01",20
9708,"1HH9sa",Residential,120,Active,"2023-01-01",0
9709,pvR2r9,Mini,50,Active,"2023-01-01",5
9710,lKvgj0,Roam,80,Active,"2023-01-01",10
9711,W9aFaq,Residential,120,Active,"2023-01-01",20
9712,ANmLj7,Residential,120,Active,"2023-01-01",0
9713,iUcxW0,Residential,120,Paused,"2023-01-01",5
9714,sr6BBr,Residential,120,Cancelled,"2023-01-01",10
9715,lEJzdz,Roam,80,Active,"2023-01-01",20
9716,"243RXZ",Residential,120,Active,"2023-01-01",0
9717,lSvs7q,Residential,120,Active,"2023-01-01",5
9718,"3GlNWw",Roam,80,Active,"2023-01-01",10
9719,hAAyuk,Residential,120,Active,"2023-01-01",20
9720,G1jJFx,Residential,120,Active,"2023-01-01",0
9721,BD0HM2,Residential,120,Cancelled,"2023-01-01",5
9722,"4vyISh",Residential,120,Active,"2023-01-01",10
9723,"4MY6TX",Residential,120,Active,"2023-01-01",20
9724,fbVsrH,Residential,120,Paused,"2023-01-01",0
9725,QFDxQR,Residential,120,Active,"2023-01-01",5
9726,vpCadb,Roam,80,Active,"2023-01-01",10
9727,Vkgv15,Residential,120,Active,"2023-01-01",20
9728,M6Hcgf,Roam,80,Active,"2023-01-01",0
9729,iUqOPz,Residential,120,Cancelled,"2023-01-01",5
9730,DvYNA7,Residential,120,Active,"2023-01-01",10
9731,kisieV,Residential,120,Active,"2023-01-01",20
9732,h8Ny4n,Roam,80,Active,"2023-01-01",0
9733,ctSwYo,Residential,120,Active,"2023-01-01",5
9734,jPHrGV,Roam,80,Active,"2023-01-01",10
9735,hWjfRt,Residential,120,Active,"2023-01-01",20
9736,NZ7Ouz,Roam,80,Active,"2023-01-01",0
9737,hGegey,Mini,50,Active,"2023-01-01",5
9738,ddi0na,Residential,120,Paused,"2023-01-01",10
9739,cCG6mn,Residential,120,Active,"2023-01-01",20
9740,csbSpw,Roam,80,Active,"2023-01-01",0
9741,iSSgLl,Roam,80,Active,"2023-01-01",5
9742,ri5Jks,Residential,120,Active,"2023-01-01",10
9743,GgA7wL,Roam,80,Active,"2023-01-01",20
9744,vP8YAy,Business,250,Active,"2023-01-01",0
9745,F2gIAO,Business,250,Active,"2023-01-01",5
9746,ZafDHq,Roam,80,Active,"2023-01-01",10
9747,zUZsSt,Business,250,Active,"2023-01-01",20
9748,Y7gbtP,Residential,120,Active,"2023-01-01",0
9749,nHHFM2,Residential,120,Cancelled,"2023-01-01",5
9750,sPOsOx,Residential,120,Active,"2023-01-01",10
9751,zSt31O,Residential,120,Active,"2023-01-01",20
9752,"953j5B",Mini,50,Active,"2023-01-01",0
9753,vCA4EN,Roam,80,Active,"2023-01-01",5
9754,e28eJ0,Roam,80,Active,"2023-01-01",10
9755,Cg4KbF,Residential,120,Active,"2023-01-01",20
9756,fe77Dk,Residential,120,Active,"2023-01-01",0
9757,tFmYHy,Residential,120,Active,"2023-01-01",5
9758,TDU81J,Residential,120,Active,"2023-01-01",10
9759,eGbJnT,Residential,120,Paused,"2023-01-01",20
9760,pA7jMB,Residential,120,Active,"2023-01-01",0
9761,LAj9Ab,Residential,120,Paused,"2023-01-01",5
9762,"4cnblg",Business,250,Active,"2023-01-01",10
9763,lCqI0x,Residential,120,Active,"2023-01-01",20
9764,YeIF1T,Residential,120,Active,"2023-01-01",0
9765,"4AyUvW",Residential,120,Active,"2023-01-01",5
9766,zzooIm,Business,250,Paused,"2023-01-01",10
9767,S6204V,Residential,120,Active,"2023-01-01",20
9768,s1O3lW,Residential,120,Active,"2023-01-01",0
9769,jud5MP,Roam,80,Active,"2023-01-01",5
9770,HfSS5C,Roam,80,Active,"2023-01-01",10
9771,gqgVOc,Residential,120,Active,"2023-01-01",20
9772,ukrhWa,Mini,50,Active,"2023-01-01",0
9773,T70s9k,Residential,120,Active,"2023-01-01",5
9774,kK6BWa,Residential,120,Active,"2023-01-01",10
9775,IUhCeY,Residential,120,Active,"2023-01-01",20
9776,lky9gK,Residential,120,Active,"2023-01-01",0
9777,MDPUw4,Residential,120,Active,"2023-01-01",5
9778,"8dNDBX",Residential,120,Active,"2023-01-01",10
9779,uNCwK2,Residential,120,Cancelled,"2023-01-01",20
9780,uOQxIN,Residential,120,Active,"2023-01-01",0
9781,PNtsuC,Business,250,Active,"2023-01-01",5
9782,dKXpZI,Residential,120,Active,"2023-01-01",10
9783,yaMdJf,Business,250,Active,"2023-01-01",20
9784,MDjeze,Roam,80,Active,"2023-01-01",0
9785,T3oaq6,Roam,80,Active,"2023-01-01",5
9786,"2qqUSX",Residential,120,Active,"2023-01-01",10
9787,mRYRFl,Residential,120,Active,"2023-01-01",20
9788,a6vtnr,Residential,120,Active,"2023-01-01",0
9789,mxInJM,Roam,80,Cancelled,"2023-01-01",5
9790,"7nJ6iU",Residential,120,Active,"2023-01-01",10
9791,uLodRP,Roam,80,Active,"2023-01-01",20
9792,gp4z9N,Residential,120,Paused,"2023-01-01",0
9793,qNvprM,Residential,120,Active,"2023-01-01",5
9794,"02RNJz",Business,250,Active,"2023-01-01",10
9795,ssoIP2,Residential,120,Active,"2023-01-01",20
9796,"6JB3pY",Roam,80,Active,"2023-01-01",0
9797,hjqZUg,Residential,120,Active,"2023-01-01",5
9798,wmeZOb,Business,250,Active,"2023-01-01",10
9799,AJOCBn,Residential,120,Cancelled,"2023-01-01",20
9800,PIXDxa,Mini,50,Active,"2023-01-01",0
9801,W0qzyx,Residential,120,Paused,"2023-01-01",5
9802,VwZptR,Mini,50,Active,"2023-01-01",10
9803,tyBy4q,Residential,120,Active,"2023-01-01",20
9804,"8WIJum",Residential,120,Active,"2023-01-01",0
9805,VdyCaK,Residential,120,Active,"2023-01-01",5
9806,"3qKcsx",Mini,50,Cancelled,"2023-01-01",10
9807,orbCsH,Residential,120,Paused,"2023-01-01",20
9808,OVFiYO,Residential,120,Active,"2023-01-01",0
9809,OIrdtf,Roam,80,Active,"2023-01-01",5
9810,aBT7gw,Residential,120,Paused,"2023-01-01",10
9811,CyxLN7,Residential,120,Active,"2023-01-01",20
9812,"3WiXVG",Roam,80,Active,"2023-01-01",0
9813,i9HPvp,Roam,80,Active,"2023-01-01",5
9814,JU7u0A,Residential,120,Active,"2023-01-01",10
9815,"68xENK",Residential,120,Paused,"2023-01-01",20
9816,jKdihq,Residential,120,Active,"2023-01-01",0
9817,"2x1sOC",Residential,120,Active,"2023-01-01",5
9818,HnMjru,Business,250,Cancelled,"2023-01-01",10
9819,"6rUIo9",Roam,80,Active,"2023-01-01",20
9820,qGPOIj,Residential,120,Active,"2023-01-01",0
9821,"98i54t",Residential,120,Active,"2023-01-01",5
9822,"7OJp1P",Residential,120,Cancelled,"2023-01-01",10
9823,qcCBuc,Residential,120,Active,"2023-01-01",20
9824,"3i563V",Residential,120,Active,"2023-01-01",0
9825,EUHysA,Residential,120,Active,"2023-01-01",5
9826,sAkYJR,Residential,120,Active,"2023-01-01",10
9827,qBBNjW,Residential,120,Paused,"2023-01-01",20
9828,HFV2wM,Residential,120,Active,"2023-01-01",0
9829,W0M4M6,Business,250,Cancelled,"2023-01-01",5
9830,bDTsyY,Residential,120,Cancelled,"2023-01-01",10
9831,wM3aGl,Residential,120,Active,"2023-01-01",20
9832,gLjBLJ,Residential,120,Active,"2023-01-01",0
9833,"9YaeRG",Business,250,Active,"2023-01-01",5
9834,Ub3vgv,Mini,50,Active,"2023-01-01",10
9835,RzcRyJ,Roam,80,Active,"2023-01-01",20
9836,wQrPjp,Residential,120,Active,"2023-01-01",0
9837,WOiTqf,Residential,120,Active,"2023-01-01",5
9838,oyPstU,Roam,80,Paused,"2023-01-01",10
9839,t1az0M,Residential,120,Active,"2023-01-01",20
9840,fYly7q,Business,250,Active,"2023-01-01",0
9841,GLNjzD,Residential,120,Active,"2023-01-01",5
9842,pq8KQx,Residential,120,Active,"2023-01-01",10
9843,MKDaQl,Mini,50,Active,"2023-01-01",20
9844,EuhOgM,Residential,120,Active,"2023-01-01",0
9845,Y9VG7V,Residential,120,Paused,"2023-01-01",5
9846,"1pzFdI",Residential,120,Cancelled,"2023-01-01",10
9847,T3ggk4,Business,250,Cancelled,"2023-01-01",20
9848,"1M5UZD",Residential,120,Active,"2023-01-01",0
9849,WQj5DG,Roam,80,Cancelled,"2023-01-01",5
9850,ekJYoX,Residential,120,Active,"2023-01-01",10
9851,PvGdwN,Residential,120,Active,"2023-01-01",20
9852,rRs1DC,Business,250,Active,"2023-01-01",0
9853,IBs8oB,Residential,120,Active,"2023-01-01",5
9854,"8CZdQc",Residential,120,Paused,"2023-01-01",10
9855,xh3QpN,Residential,120,Active,"2023-01-01",20
9856,guyDWG,Residential,120,Active,"2023-01-01",0
9857,"702938",Business,250,Active,"2023-01-01",5
9858,P2jKe1,Mini,50,Active,"2023-01-01",10
9859,YqyxzJ,Residential,120,Active,"2023-01-01",20
9860,F8Lozo,Residential,120,Active,"2023-01-01",0
9861,UBHtYD,Roam,80,Active,"2023-01-01",5
9862,bsjfV6,Roam,80,Active,"2023-01-01",10
9863,YrEbty,Business,250,Active,"2023-01-01",20
9864,"6P89xb",Residential,120,Cancelled,"2023-01-01",0
9865,MclPUu,Mini,50,Active,"2023-01-01",5
9866,cmuKyC,Mini,50,Active,"2023-01-01",10
9867,ouQ6i1,Residential,120,Active,"2023-01-01",20
9868,RFy1ul,Residential,120,Active,"2023-01-01",0
9869,"5AWD2p",Residential,120,Active,"2023-01-01",5
9870,BIxJh6,Residential,120,Active,"2023-01-01",10
9871,R6IIl9,Roam,80,Paused,"2023-01-01",20
9872,i4fxyc,Roam,80,Active,"2023-01-01",0
9873,"7lvxno",Residential,120,Active,"2023-01-01",5
9874,xG7YXi,Residential,120,Active,"2023-01-01",10
9875,vBfwq9,Residential,120,Active,"2023-01-01",20
9876,HAVtGq,Residential,120,Active,"2023-01-01",0
9877,mn1uj3,Business,250,Active,"2023-01-01",5
9878,VBMqZ2,Residential,120,Active,"2023-01-01",10
9879,Wy3G6e,Residential,120,Active,"2023-01-01",20
9880,R05K44,Business,250,Active,"2023-01-01",0
9881,Bnbwmg,Residential,120,Active,"2023-01-01",5
9882,fx1LY8,Roam,80,Active,"2023-01-01",10
9883,"4XShhB",Residential,120,Active,"2023-01-01",20
9884,fLjg9q,Residential,120,Paused,"2023-01-01",0
9885,Y8KitU,Residential,120,Paused,"2023-01-01",5
9886,AzloYh,Roam,80,Active,"2023-01-01",10
9887,jzEAys,Residential,120,Active,"2023-01-01",20
9888,vukFhF,Business,250,Active,"2023-01-01",0
9889,tKyXQ9,Residential,120,Active,"2023-01-01",5
9890,UfFVdm,Roam,80,Active,"2023-01-01",10
9891,Kxac75,Residential,120,Active,"2023-01-01",20
9892,q7ppIu,Roam,80,Paused,"2023-01-01",0
9893,TKkwOc,Residential,120,Active,"2023-01-01",5
9894,I7AUMs,Roam,80,Active,"2023-01-01",10
9895,UFBNRm,Residential,120,Active,"2023-01-01",20
9896,"5ENLDq",Mini,50,Active,"2023-01-01",0
9897,"1OQke0",Residential,120,Active,"2023-01-01",5
9898,WL2SfT,Business,250,Cancelled,"2023-01-01",10
9899,J2gTwP,Residential,120,Paused,"2023-01-01",20
9900,fhGnF4,Business,250,Active,"2023-01-01",0
9901,bmZCwX,Residential,120,Active,"2023-01-01",5
9902,WZJxjG,Residential,120,Active,"2023-01-01",10
9903,ws6jND,Roam,80,Active,"2023-01-01",20
9904,YAjfH6,Residential,120,Active,"2023-01-01",0
9905,GEuROM,Roam,80,Active,"2023-01-01",5
9906,r49U5P,Residential,120,Active,"2023-01-01",10
9907,y3939A,Residential,120,Active,"2023-01-01",20
9908,kmM6Mu,Residential,120,Active,"2023-01-01",0
9909,"5uLKTs",Mini,50,Active,"2023-01-01",5
9910,mxNyu6,Residential,120,Active,"2023-01-01",10
9911,fa9zhs,Residential,120,Active,"2023-01-01",20
9912,"68AENQ",Residential,120,Active,"2023-01-01",0
9913,Q4Nwmg,Residential,120,Active,"2023-01-01",5
9914,"7iRHvc",Residential,120,Cancelled,"2023-01-01",10
9915,"4ZPjfF",Residential,120,Active,"2023-01-01",20
9916,"95OzZ8",Roam,80,Active,"2023-01-01",0
9917,PZygFP,Roam,80,Active,"2023-01-01",5
9918,"6YNBmO",Roam,80,Paused,"2023-01-01",10
9919,ljLwf9,Mini,50,Active,"2023-01-01",20
9920,uY2rEq,Residential,120,Active,"2023-01-01",0
9921,XphA8W,Residential,120,Active,"2023-01-01",5
9922,DopHML,Residential,120,Active,"2023-01-01",10
9923,XRTyQ1,Residential,120,Active,"2023-01-01",20
9924,u5t8bk,Residential,120,Active,"2023-01-01",0
9925,XxCm3j,Mini,50,Active,"2023-01-01",5
9926,ho9IuH,Residential,120,Active,"2023-01-01",10
9927,"4TGznN",Residential,120,Paused,"2023-01-01",20
9928,eL6Vi0,Residential,120,Active,"2023-01-01",0
9929,kYuNJ0,Mini,50,Active,"2023-01-01",5
9930,fxnQzl,Residential,120,Active,"2023-01-01",10
9931,YtUN3D,Roam,80,Active,"2023-01-01",20
9932,bHy8dA,Residential,120,Active,"2023-01-01",0
9933,CE7yVs,Residential,120,Active,"2023-01-01",5
9934,h4qoNI,Business,250,Active,"2023-01-01",10
9935,l6cd0g,Roam,80,Cancelled,"2023-01-01",20
9936,oACV86,Residential,120,Active,"2023-01-01",0
9937,EE09nB,Residential,120,Active,"2023-01-01",5
9938,X65BuD,Roam,80,Active,"2023-01-01",10
9939,nsf4r6,Residential,120,Active,"2023-01-01",20
9940,iSOtia,Residential,120,Active,"2023-01-01",0
9941,"5FhBmy",Residential,120,Active,"2023-01-01",5
9942,LM4rmI,Roam,80,Active,"2023-01-01",10
9943,nPWF1X,Residential,120,Active,"2023-01-01",20
9944,hGIaRa,Business,250,Active,"2023-01-01",0
9945,"6UHly2",Residential,120,Active,"2023-01-01",5
9946,M1pPIM,Residential,120,Active,"2023-01-01",10
9947,"4I17lM",Roam,80,Active,"2023-01-01",20
9948,NH6qyU,Residential,120,Active,"2023-01-01",0
9949,tPwYWx,Roam,80,Active,"2023-01-01",5
9950,QoN48A,Residential,120,Active,"2023-01-01",10
9951,"3QGmkB",Residential,120,Active,"2023-01-01",20
9952,pEqJHj,Business,250,Active,"2023-01-01",0
9953,eiAkqF,Residential,120,Active,"2023-01-01",5
9954,uQf7Pm,Residential,120,Active,"2023-01-01",10
9955,hWZwZc,Roam,80,Active,"2023-01-01",20
9956,kZIAb2,Mini,50,Active,"2023-01-01",0
9957,qt7gRZ,Residential,120,Active,"2023-01-01",5
9958,TRGDCt,Residential,120,Active,"2023-01-01",10
9959,AWzQ0f,Business,250,Active,"2023-01-01",20
9960,n0sZpr,Residential,120,Active,"2023-01-01",0
9961,OpYe6l,Residential,120,Cancelled,"2023-01-01",5
9962,aipZUp,Residential,120,Active,"2023-01-01",10
9963,"7ThnbB",Mini,50,Active,"2023-01-01",20
9964,yMRoIH,Roam,80,Active,"2023-01-01",0
9965,NXiyMt,Business,250,Active,"2023-01-01",5
9966,BHRSR3,Roam,80,Paused,"2023-01-01",10
9967,Ef1XQN,Residential,120,Active,"2023-01-01",20
9968,mWZlOE,Residential,120,Active,"2023-01-01",0
9969,pOV9iu,Residential,120,Active,"2023-01-01",5
9970,V3m5TU,Roam,80,Active,"2023-01-01",10
9971,IBd0LP,Mini,50,Active,"2023-01-01",20
9972,mWKjkC,Residential,120,Cancelled,"2023-01-01",0
9973,lXZ2r1,Residential,120,Active,"2023-01-01",5
9974,Pa8GXf,Mini,50,Active,"2023-01-01",10
9975,H8Wfft,Roam,80,Active,"2023-01-01",20
9976,aTPAwe,Business,250,Active,"2023-01-01",0
9977,BNTwJu,Residential,120,Active,"2023-01-01",5
